target,model,n_features,fold,r2,mae,rmse,best_params
GPR3mm,SVR,10,3,0.505467028089398,0.9617829914362921,1.6961706922910564,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR3mm,SVR,10,4,0.5532797464465171,0.5921730088844518,1.0387529976903476,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,5,0.28661723848991494,0.36753719965426795,0.5469173048735364,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,6,0.39834767348865596,1.1241902675742619,1.9193445502823818,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR3mm,SVR,10,7,0.8560231102760409,0.48396515604529783,0.6989168702037811,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,8,0.8096749385265113,0.6021169268824349,0.8520422022907523,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR3mm,SVR,10,9,0.465601102976797,0.381154967331027,0.544320881294412,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,10,0.8766257718793973,0.48577703320850785,0.6714543046949145,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,11,0.860342897952087,0.5033333161547171,0.7600143249111618,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,12,0.4042450351889898,0.7420409587673266,1.198733070839441,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,13,0.1918804538744614,0.6953890992308953,1.6511661576853949,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,14,0.7607874540021402,0.5232191322202802,0.6572218897405627,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,15,0.7778137140833339,0.6449363271033082,1.0508760610071481,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,16,0.7812811904717829,0.5211095177131176,0.791562788117675,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR3mm,SVR,10,17,0.8221656372942436,0.5373182916774902,0.7614888166034421,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,18,0.6947003527475163,0.49784388277286323,0.8174414713850165,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,19,-0.28663342989308394,0.8695536516572412,1.5846386267352377,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR3mm,SVR,10,20,0.6224860467818308,0.6687406671353835,0.9089653335955162,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,21,0.3560243405949951,0.7285521864921367,1.6594095093182404,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,22,0.8621258445155806,0.48895803329126974,0.643861634766403,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,23,0.742556992081651,0.5144945785918605,0.7530874901443612,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,10,24,0.6372770980578639,0.6741666513908994,1.188167271050119,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,RandomForest,10,0,0.7218322579568107,0.5236099717639968,0.7690124634230244,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,1,0.3918865630053091,0.48689751430958156,0.5650434931442895,"{""max_depth"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,2,0.9598605702923101,0.2908796667164188,0.34872479861047856,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,3,0.6349866114376992,0.8277139999999935,1.4572240353837302,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,4,0.16871446476512897,0.6681291330555688,1.4169991194509202,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,5,0.563582618814505,0.3519483809523689,0.4277710395311415,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,6,0.4167628228093263,1.0005427465617673,1.8897429916939965,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,7,0.917762399242931,0.36846547828724624,0.5282193974558148,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,8,0.8465436843662284,0.5161467557646466,0.7650776237437992,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,9,0.48446501983657486,0.4205750223580426,0.5346274921927567,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,10,0.9125067726905424,0.4300541840656132,0.5654464168364094,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,11,0.8240805981653273,0.566803029029885,0.8529962754831977,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,12,0.3814128215597149,0.6657777406718992,1.2214877299416342,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,13,0.48009805756245827,0.5498594999999841,1.3243832917980234,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,14,0.8698019884006376,0.4038979042658184,0.48486654436095716,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,15,0.6870301092572018,0.6234179047619262,1.2472231215283807,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,16,0.8420008724171381,0.47418178571425473,0.6727746939022143,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,17,0.8466514540435577,0.5265337142857175,0.7071239051215534,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,18,0.8738407087230889,0.4095051473188283,0.5254763034190415,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,19,0.13419056295208864,0.5960210751607337,1.299912080862334,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,20,0.8632164692971098,0.3993538170793005,0.5471390613834921,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,21,0.5759039329792495,0.6322349120139279,1.3466383265675796,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,22,0.8825242363047743,0.4433486666666386,0.594326717106497,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,23,0.8791400390965881,0.4374713568925114,0.5159957298574814,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR3mm,RandomForest,10,24,0.5627577215747626,0.6049735119047632,1.304521289008264,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR3mm,XGBoost,10,0,0.8104995308319187,0.45498303222656317,0.6347243223981847,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,1,0.5846635031649112,0.37026568603515725,0.46697069384956663,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,2,0.9484686232121996,0.3045348510742184,0.3951237238187992,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,3,0.5560165629701844,0.8979575805664075,1.6071459309174938,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,4,0.2013375939216958,0.6255403518676766,1.3889163477383593,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,5,0.577655608936261,0.31205285644531217,0.42081743523226506,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,6,0.4415200812938771,1.0000639038085957,1.849200169630683,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,7,0.8958169454468783,0.34040136718750036,0.59453533745929,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,8,0.8209981057887538,0.5217362060546873,0.8263079482126368,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,9,-0.6529115125055722,0.5493749618530271,0.9572977117315985,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,10,0.912660645129297,0.4171575317382821,0.5649489788651586,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,11,0.7413534825343264,0.5978699340820316,1.0342929934201563,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,12,0.34821867308529997,0.6698940429687508,1.2538327482237237,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,13,0.41218534244843263,0.5357669677734367,1.4082286600275882,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,14,0.47064965893588906,0.5054118474324554,0.9776685429705453,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,15,0.655599130470665,0.6288502197265615,1.3083531787147376,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,16,0.8806333528997367,0.41766882324218896,0.5847682713241379,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,17,0.8794258751962187,0.4381182250976559,0.6270219541963334,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,18,0.8693897348330454,0.37701080322265684,0.5346655120839333,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,19,-0.09352827310213341,0.6180591583251953,1.4608910567427675,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,20,0.8292475530912727,0.4025167236328133,0.6113139187403759,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,21,0.429501812160864,0.6934628295898455,1.5618739549656842,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,22,0.9161266540852361,0.36169622802734464,0.5021842635158711,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR3mm,XGBoost,10,23,0.3787942725175387,0.6313154296875007,1.1698296066976608,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR3mm,XGBoost,10,24,0.6389023649798986,0.56074473063151,1.185502348336627,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR3mm,MLP,10,0,0.22611412021409605,0.7662194851949431,1.282680395987542,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,1,0.4803118707596852,0.4137287865006465,0.5223492513312019,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,2,0.9321617177353135,0.3153706195448791,0.4533510798477921,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,3,0.4728472771042682,1.0561873163808133,1.7512177707864356,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR3mm,MLP,10,4,0.24463720321294458,0.6770528605102276,1.3507415647717198,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR3mm,MLP,10,5,-1.5604190679653156,0.653696926576277,1.0361339071382547,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR3mm,MLP,10,6,0.4469789984261402,1.086692168841364,1.8401403814548116,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,7,0.8694866214459248,0.46590757301450764,0.665436541496082,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,8,0.7697302291517666,0.6330057904475968,0.9371984922755167,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,9,-0.16932758903692458,0.5080049785940185,0.8051750645983407,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,10,0.9011497019673196,0.4511844646106994,0.6010259584340376,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,11,0.7419923404684339,0.6628570667868837,1.0330148497589757,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,12,0.5008836111685757,0.7596289226763804,1.0972095195820144,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,13,0.28078756676211925,0.6376441987772966,1.557691917281755,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,14,0.10101877725613229,0.8995993405108139,1.2740760543451009,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,15,0.7869122592712715,0.6551113841062169,1.029134427032089,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,16,0.7807821486859813,0.5618878405970276,0.7924653118603473,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,17,0.7283637689699745,0.6890595442788231,0.9411298237036848,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR3mm,MLP,10,18,0.7292088083694157,0.5647912731164257,0.7698582754550523,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,19,-0.5898920425894885,0.9107165696188719,1.761516194396319,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,20,0.6024646155292546,0.733898908229898,0.9327574184124438,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,21,0.4588621045491055,0.6840796623383124,1.521152734260445,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,22,0.8286091760208025,0.5405935313520865,0.7178685027826947,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR3mm,MLP,10,23,0.6427742911189794,0.594090543998472,0.8871074699538246,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,MLP,10,24,0.5987759086942553,0.813858551841097,1.249636200262649,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR3mm,Dummy,15,0,-0.04763224121914722,1.0275555555555553,1.492397193349026,{}
GPR3mm,Dummy,15,1,-0.8522779890803518,0.9426262626262849,0.9861492782225837,{}
GPR3mm,Dummy,15,2,-0.006737203098291511,1.1161212121212105,1.7464465241419747,{}
GPR3mm,Dummy,15,3,-0.3394414637872267,1.7870707070707055,2.791475355386212,{}
GPR3mm,Dummy,15,4,-0.03335322690779319,1.02950000000001,1.5798609643467596,{}
GPR3mm,Dummy,15,5,-1.3925275385732294,0.954181818181824,1.0015873535611366,{}
GPR3mm,Dummy,15,6,-0.1471896162659181,1.5760000000000058,2.650316542939298,{}
GPR3mm,Dummy,15,7,-0.006875035320298872,1.181818181818183,1.848276391624022,{}
GPR3mm,Dummy,15,8,-0.013613869013502589,1.2283636363636372,1.966298233220257,{}
GPR3mm,Dummy,15,9,-0.6140974354157309,0.8705833333333466,0.945991190938562,{}
GPR3mm,Dummy,15,10,-0.0004943933230106001,1.1578181818181787,1.9121042543016427,{}
GPR3mm,Dummy,15,11,-0.0443486897973735,1.3280808080808095,2.0783229251013764,{}
GPR3mm,Dummy,15,12,-0.002192892287872228,1.0021818181818207,1.554763408431761,{}
GPR3mm,Dummy,15,13,-0.005231271556933592,1.218909090909097,1.8415604035508981,{}
GPR3mm,Dummy,15,14,-0.041426150162971576,0.9939166666666696,1.3713057038214842,{}
GPR3mm,Dummy,15,15,-0.059434356133371447,1.4215757575757635,2.2947210549272694,{}
GPR3mm,Dummy,15,16,-0.0013726139918870395,1.1327676767676786,1.6937143137839588,{}
GPR3mm,Dummy,15,17,-0.005399387715634418,1.135272727272736,1.8106103404990046,{}
GPR3mm,Dummy,15,18,-0.026994682074800824,1.031111111111104,1.499262274799125,{}
GPR3mm,Dummy,15,19,-0.07476891545687625,0.9853333333333367,1.4483061370672548,{}
GPR3mm,Dummy,15,20,-0.000486979503527607,0.9644444444444411,1.479743826361142,{}
GPR3mm,Dummy,15,21,-0.0024630846072579704,1.3964444444444468,2.07039420154246,{}
GPR3mm,Dummy,15,22,-0.0007508652512144831,1.0974545454545461,1.734658954844874,{}
GPR3mm,Dummy,15,23,-0.03639385110532123,1.0075151515151486,1.511009854545164,{}
GPR3mm,Dummy,15,24,-0.007498338411029426,1.231250000000004,1.9802146348312852,{}
GPR3mm,Ridge,15,0,0.5788629985834091,0.7690388551968681,0.9462190691481814,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,1,-0.7148203588059907,0.8222747052857909,0.9488529096028302,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,2,0.5635076766492149,0.728499404465253,1.1499674249004772,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,3,0.09759853159599674,1.5043738571742835,2.291246556481239,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,4,0.14100974753250306,1.0891985716295611,1.4404181543180372,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,5,-1.4992649876655482,0.8762725780218483,1.0236854068844659,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,6,0.1361403061536598,1.4116762033640464,2.2998618500419306,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,7,0.5096057841242804,0.8148036043938441,1.2898873964897648,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,8,0.6925728556279467,0.8460708338761986,1.0828896986733043,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,9,-0.6166049755057519,0.8103715271097224,0.9467257160718782,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,10,0.6517625962087625,0.9357559095037954,1.1280853164636337,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,11,0.4564439258253171,1.0027133025234263,1.4993825138324413,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,12,0.33585575902343634,0.8498895059667325,1.2656681671099541,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,13,0.197014684387386,0.9104689464414923,1.6459126183795476,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,14,0.2299515853485935,0.9759370505420369,1.1791771603084962,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,15,0.5536825031669153,1.0097157209568672,1.489411938296242,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,16,0.5365470274363551,1.0007465463051652,1.1522458135355005,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,17,0.5331590329886079,0.8183497525347514,1.2337869380480226,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,18,0.5935311186914569,0.7242965311094963,0.943207329485694,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,19,-0.73954973504808,1.181063694168407,1.8425583390769953,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,20,0.32297780070347826,1.0294126305640277,1.2172569723963733,"{""model__alpha"": 1.0}"
GPR3mm,Ridge,15,21,0.2124759577735934,1.027616340222832,1.8350620710374126,"{""model__alpha"": 100.0}"
GPR3mm,Ridge,15,22,0.6320827229928716,0.9291577969289255,1.0517831439173204,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,23,0.5575240664097358,0.7564274612951926,0.987301302681682,"{""model__alpha"": 10.0}"
GPR3mm,Ridge,15,24,0.38805665891936325,0.9958136390137486,1.5432834654553664,"{""model__alpha"": 100.0}"
GPR3mm,SVR,15,0,0.7474245494779519,0.5526098147720608,0.7327833012580641,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,1,0.5163800658926365,0.38035649603313515,0.5038968865599236,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,2,0.7959973722566676,0.6163692415115708,0.786167550322052,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR3mm,SVR,15,3,0.488559691598481,1.0098218465301005,1.7249217774022914,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,4,0.5472285847300635,0.5376343385683645,1.0457646781271632,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,5,0.15536574081484933,0.4644725380554706,0.5951065168012337,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,6,0.43859174722479943,1.0778964267328894,1.8540418800233185,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,7,0.8448845259141282,0.5152209316561692,0.7254486752889875,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,8,0.766818554647658,0.6890037999176758,0.9431051400305128,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR3mm,SVR,15,9,0.5844416957592201,0.3620674988472666,0.4799966443373974,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,10,0.8895839230380597,0.4950915559842264,0.6352144874141251,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,11,0.8411802861028657,0.5748038738267269,0.8104803123324764,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,12,0.4619613032636889,0.6967979694961542,1.1391880163203885,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR3mm,SVR,15,13,0.3162506194008132,0.6178079531553016,1.518802999183883,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
